단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명
화성동탄일반산업단지,하나산업(주),경기도 화성시 방교동 781-3번지,기타
화성동탄일반산업단지,한국야마자키마작(주),경기도 화성시 방교동 838-13,기타
화성동탄일반산업단지,한국에스지에스(주),경기도 화성시 방교동 781-3,기타
화성동탄일반산업단지,한국에스지에스(주) ,경기도 화성시 방교동 781-2번지,기타
화성동탄일반산업단지,한국지역난방공사 동탄지사,경기도 화성시 방교동 830번지,기타
화성동탄일반산업단지,한솔아이원스(주),경기도 화성시 방교동 797-3번지,전기전자
화성동탄일반산업단지,한양몰드(주),경기도 화성시 방교동 835-7번지,기타
화성동탄일반산업단지,한양엠텍(주),경기도 화성시 방교동 797-5번지,기타
화성동탄일반산업단지,한양정공,경기도 화성시 방교동 798-13,기타
화성동탄일반산업단지,한일프라콘(주) 동탄공장,경기도 화성시 방교동 835-2,위험물등
화성동탄일반산업단지,한화에너지(주),경기도 화성시 방교동 840-3번지,기타
화성동탄일반산업단지,현대모비스(주),경기도 화성시 방교동 805-2,기타
화성동탄일반산업단지,황제프리시젼(유),경기도 화성시 방교동 798-6번지,기타
화성마도일반산업단지,(주)가야 ,경기도 화성시 마도면 쌍송리 667번지,전기전자
화성마도일반산업단지,(주)경민,경기도 화성시 마도면 쌍송리 692-5 ,기타
화성마도일반산업단지,(주)경인엠제이시스템,경기도 화성시 마도면 쌍송리 674-3번지,기타
화성마도일반산업단지,(주)구일,경기도 화성시 마도면 쌍송리 661-5번지,기타
화성마도일반산업단지,(주)그라코머시너리,경기도 화성시 마도면 쌍송리 677-4,목재종이출판
화성마도일반산업단지,(주)그린알텍,경기도 화성시 마도면 쌍송리 676-4번지,기타
화성마도일반산업단지,(주)근영,경기도 화성시 마도면 쌍송리 675번지,기타
화성마도일반산업단지,(주)글로벌플랜트,경기도 화성시 마도면 쌍송리 683-9번지,기타
화성마도일반산업단지,(주)네오엔텍,경기도 화성시 마도면 쌍송리 691-11,기타
화성마도일반산업단지,(주)다산솔루에타,경기도 화성시 마도면 쌍송리 683-5,기타
화성마도일반산업단지,(주)다산카이스,경기도 화성시 마도면 쌍송리 683-5,기타
화성마도일반산업단지,(주)다우산,경기도 화성시 마도면 쌍송리 691-1번지,기타
화성마도일반산업단지,(주)다우산,경기도 화성시 마도면 쌍송리 683-3번지,운송장비
화성마도일반산업단지,(주)대화알로이테크,경기도 화성시 마도면 쌍송리 678-7번지,기타
화성마도일반산업단지,(주)동우파워텍,경기도 화성시 마도면 쌍송리 마도지방산업단지 10블럭 4롯트,전기전자
화성마도일반산업단지,(주)드림스틸,경기도 화성시 마도면 쌍송리 683-6,기타
화성마도일반산업단지,(주)디케이 ,경기도 화성시 마도면 쌍송리 692-9번지,기타
화성마도일반산업단지,(주)명진강업,경기도 화성시 마도면 쌍송리 674번지,기타
화성마도일반산업단지,(주)문고리닷컴 ,경기도 화성시 마도면 쌍송리 676-1번지,기타
화성마도일반산업단지,(주)미래코리아 화성공장,경기도 화성시 마도면 쌍송리 676-4번지,기타
화성마도일반산업단지,(주)미호이.엔.씨,경기도 화성시 마도면 쌍송리 672-1번지,기타
화성마도일반산업단지,(주)비상이노텍,경기도 화성시 마도면 쌍송리 692-5,기타
화성마도일반산업단지,(주)삼강비앤씨,경기도 화성시 마도면 쌍송리 692-2,기타
화성마도일반산업단지,(주)삼주,경기도 화성시 마도면 쌍송리 684-5번지,기타
화성마도일반산업단지,(주)서원 화성공장,경기도 화성시 마도면 쌍송리 666-1번지,기타
화성마도일반산업단지,(주)서진경금속,경기도 화성시 마도면 쌍송리 665,기타
화성마도일반산업단지,(주)설악전기 ,경기도 화성시 마도면 쌍송리 691-11번지,기타
화성마도일반산업단지,(주)성실엔지니어링,경기도 화성시 마도면 쌍송리 675-3번지,기타
화성마도일반산업단지,(주)성실엔지니어링,경기도 화성시 마도면 쌍송리 665-1번지,기타
화성마도일반산업단지,(주)성실엠와이,경기도 화성시 마도면 쌍송리 675-3,기타
화성마도일반산업단지,(주)성실엠와이,경기도 화성시 마도면 쌍송리 675-9,기타
화성마도일반산업단지,(주)성일금속,경기도 화성시 마도면 쌍송리 684-4번지,기타
화성마도일반산업단지,(주)세아그린텍,경기도 화성시 마도면 쌍송리 674-2번지,기타
화성마도일반산업단지,(주)승신,경기도 화성시 마도면 쌍송리 677-6번지,기타
화성마도일반산업단지,(주)신아인더스트리,경기도 화성시 마도면 쌍송리 675-2,기타
화성마도일반산업단지,(주)아이에스오토 화성지점,경기도 화성시 마도면 쌍송리 667-3번지,운송장비
화성마도일반산업단지,(주)아이엠첨단소재,경기도 화성시 마도면 쌍송리 674-3,전기전자
화성마도일반산업단지,(주)아템,경기도 화성시 마도면 쌍송리 683-6 번지,전기전자
화성마도일반산업단지,(주)에스에스에코텍,경기도 화성시 마도면 쌍송리 676-3번지,기타
화성마도일반산업단지,(주)에스엔디코퍼레이션,경기도 화성시 마도면 쌍송리 692-9번지,기타
화성마도일반산업단지,(주)에이디엠,경기도 화성시 마도면 쌍송리 677-4번지,기타
화성마도일반산업단지,(주)에이스정공,경기도 화성시 마도면 쌍송리 마도지방산업단지 8블럭9롯트,기타
화성마도일반산업단지,(주)에치케이씨,경기도 화성시 마도면 쌍송리 678-1번지,기타
화성마도일반산업단지,(주)엔원테크,경기도 화성시 마도면 쌍송리 683-9,기타
화성마도일반산업단지,(주)엠테크놀로지,경기도 화성시 마도면 쌍송리 672-5,기타
화성마도일반산업단지,(주)영동,경기도 화성시 마도면 쌍송리 666-3번지,기타
화성마도일반산업단지,(주)영산볼트,경기도 화성시 마도면 쌍송리 691-10,기타
화성마도일반산업단지,(주)영신금속,경기도 화성시 마도면 쌍송리 691-6번지,기타
화성마도일반산업단지,(주)오션코리아,경기도 화성시 마도면 쌍송리 675-10,전기전자
화성마도일반산업단지,(주)오티사이언스,경기도 화성시 마도면 쌍송리 666-4,기타
화성마도일반산업단지,(주)우리기술,경기도 화성시 마도면 쌍송리 664-2번지,기타
화성마도일반산업단지,(주)우성에이디엠,경기도 화성시 마도면 쌍송리 666번지,기타
화성마도일반산업단지,(주)우진에어텍,경기도 화성시 마도면 쌍송리 690-6,기타
화성마도일반산업단지,(주)유진이엔티,경기도 화성시 마도면 쌍송리 677-3번지 677-3번지,기타
화성마도일반산업단지,(주)육인테크,경기도 화성시 마도면 쌍송리 666-6번지,기타
화성마도일반산업단지,(주)이누테크,경기도 화성시 마도면 쌍송리 675-4,기타
화성마도일반산업단지,(주)이앤에프(ENF),경기도 화성시 마도면 쌍송리 664-1번지,운송장비
화성마도일반산업단지,(주)이엑스피 ,경기도 화성시 마도면 쌍송리 672-5번지,기타
화성마도일반산업단지,(주)이열보드,경기도 화성시 마도면 쌍송리 683-9 번지,기타
화성마도일반산업단지,(주)전기로공업 ,경기도 화성시 마도면 쌍송리 677-9번지,기타
화성마도일반산업단지,(주)정금형,경기도 화성시 마도면 쌍송리 675-5번지,기타
화성마도일반산업단지,(주)제이아이엠티,경기도 화성시 마도면 쌍송리 683-7,기타
화성마도일반산업단지,(주)중앙하이프론 ,경기도 화성시 마도면 쌍송리 692-10번지,기타
화성마도일반산업단지,(주)지엠이노텍,경기도 화성시 마도면 쌍송리 666-2번지,전기전자
화성마도일반산업단지,(주)지엠이노텍,경기도 화성시 마도면 쌍송리 666-7,기타
화성마도일반산업단지,(주)진웅테크놀러지,경기도 화성시 마도면 쌍송리 678-1번지,전기전자
화성마도일반산업단지,(주)진주메이트,경기도 화성시 마도면 쌍송리 664-6,운송장비
화성마도일반산업단지,(주)창대기업,경기도 화성시 마도면 쌍송리 684,기타
화성마도일반산업단지,(주)켐프론테크 ,경기도 화성시 마도면 쌍송리 692-10번지,기타
화성마도일반산업단지,(주)코메트,경기도 화성시 마도면 쌍송리 684-2번지,기타
화성마도일반산업단지,(주)태종,경기도 화성시 마도면 쌍송리 690-6,기타
화성마도일반산업단지,(주)파라,경기도 화성시 마도면 쌍송리 664-3 번지,운송장비
화성마도일반산업단지,(주)포스젯한도,경기도 화성시 마도면 쌍송리 677-7번지,기타
화성마도일반산업단지,(주)포엔,경기도 화성시 마도면 쌍송리 667-4번지,전기전자
화성마도일반산업단지,(주)퓨처코어 화성지점,경기도 화성시 마도면 쌍송리 667-1번지,전기전자
화성마도일반산업단지,(주)하나이엠아이,경기도 화성시 마도면 쌍송리 664-1번지,운송장비
화성마도일반산업단지,(주)한강엔지니어링,경기도 화성시 마도면 쌍송리 677-8번지,기타
화성마도일반산업단지,(주)한성GT,경기도 화성시 마도면 쌍송리 375-4번지,기타
화성마도일반산업단지,(주)해밀이엔지,경기도 화성시 마도면 쌍송리 677-2,목재종이출판
화성마도일반산업단지,(주)화성비엔텍,경기도 화성시 마도면 쌍송리 691-11번지,기타
화성마도일반산업단지,갈롤코리아(주),경기도 화성시 마도면 쌍송리 683번지,기타
화성마도일반산업단지,강원코일센타,경기도 화성시 마도면 쌍송리 665-5번지,기타
화성마도일반산업단지,경성,경기도 화성시 마도면 쌍송리 674-1번지,기타
화성마도일반산업단지,경신테크,경기도 화성시 마도면 쌍송리 663-2번지,기타
화성마도일반산업단지,고원테크,경기도 화성시 마도면 쌍송리 677-5,기타
화성마도일반산업단지,규원산업(주),경기도 화성시 마도면 쌍송리 683-5,기타
화성마도일반산업단지,금강변압기,경기도 화성시 마도면 쌍송리 691번지,기타
화성마도일반산업단지,금풍산업,경기도 화성시 마도면 쌍송리 667-7번지,기타
화성마도일반산업단지,대경에스코(주),경기도 화성시 마도면 쌍송리 678-2,기타
화성마도일반산업단지,대광산업기계(주),경기도 화성시 마도면 쌍송리 675-2번지,기타
화성마도일반산업단지,대명기업,경기도 화성시 마도면 쌍송리 690-1번지,기타
화성마도일반산업단지,대성금속 ,경기도 화성시 마도면 쌍송리 672-7번지,기타
화성마도일반산업단지,대성정공 ,경기도 화성시 마도면 쌍송리 675-11번지,기타
화성마도일반산업단지,대성테크,경기도 화성시 마도면 쌍송리 675-11 번지,기타
화성마도일반산업단지,대성화학기계,경기도 화성시 마도면 쌍송리 691-7번지,기타
화성마도일반산업단지,대영산기,경기도 화성시 마도면 쌍송리 692-7번지,기타
화성마도일반산업단지,대원정밀공업(주),경기도 화성시 마도면 쌍송리 674-2번지,기타
화성마도일반산업단지,대유라디에터공업(주),경기도 화성시 마도면 쌍송리 676번지,기타
